# c0 + a0 * (Tx_p_center - Tx_therm_cond)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.692402985998207; Max AE: 4.03945682663159
# Coefficients
# Task   a0                      c0
# all , -6.093018492565866e-01, -5.123070437349306e-17, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         224|55|sub; (Tx_p_center - Tx_therm_cond); $\left(Tx_{p, center} - Tx_{therm, cond}\right)$; (Tx_p_center - Tx_therm_cond); Tx_p_center,Tx_therm_cond
# Number of Samples Per Task
# Task, n_samples               
# all , 249                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      
sample_209  ,  2.506387031325942e-01,  7.434881364256901e-01, -1.220229574771232e+00
sample_210  ,  1.470713617310023e-01,  3.870498205044608e-02, -6.352349348302544e-02
sample_211  ,  5.701335680248689e-01,  1.398895208060064e-02, -2.295898510347327e-02
sample_212  ,  2.204995725775800e-01,  8.837363685409563e-01, -1.450408150934072e+00
sample_213  , -1.283384745530387e+00, -1.061391839024603e+00,  1.741980334245850e+00
sample_214  ,  1.578573471603265e+00,  8.685463858637327e-01, -1.425478007203576e+00
sample_215  ,  3.776635441805608e-01,  9.340892275964667e-01, -1.533048404064677e+00
sample_216  ,  1.692586790234400e+00,  8.685463858637327e-01, -1.425478007203576e+00
sample_217  , -4.092407030070960e-02,  3.377741113697348e-01, -5.543625245547104e-01
sample_218  ,  4.546552496045046e-02,  8.039441943436783e-01, -1.319451426783910e+00
sample_219  ,  4.918833437611120e-01, -6.587672381904597e-01,  1.081183717059494e+00
sample_220  ,  5.514559349458986e-01,  9.533045377732065e-01, -1.564585006489542e+00
sample_221  , -1.855090812901063e+00, -5.866212138291454e-01,  9.627760272595365e-01
sample_222  ,  7.239399685345603e-01,  1.398895208060064e-02, -2.295898510347327e-02
sample_223  , -1.697699480243430e+00, -7.541721572988122e-01,  1.237764431896904e+00
sample_224  ,  3.738774799955152e-01, -8.467147028128492e-02,  1.389647354338299e-01
sample_225  ,  1.697078846565262e+00,  2.970079455717913e-01, -4.874561696048894e-01
sample_226  , -2.762428654288893e-02, -1.331549314832007e-01,  2.185368904520212e-01
sample_227  , -4.669497036395854e-01, -6.587672381904597e-01,  1.081183717059494e+00
sample_228  ,  2.564065720466515e-01,  8.488768941250758e-01, -1.393195991708866e+00
sample_229  , -1.055131691385365e-01,  1.398895208060064e-02, -2.295898510347327e-02
sample_230  , -6.830947700661033e-02,  1.946558352932583e-01, -3.194735672159198e-01
sample_231  , -5.602224485255767e-01, -6.904477263384876e-01,  1.133178451995358e+00
sample_232  ,  2.245816314646621e-01,  8.837363685409563e-01, -1.450408150934072e+00
sample_233  , -3.527803642960677e-01,  3.377741113697348e-01, -5.543625245547104e-01
sample_234  ,  2.174630436082095e+00,  1.555640180661576e-01, -2.553151910764138e-01
sample_235  ,  1.563749269977512e-01,  1.398895208060064e-02, -2.295898510347327e-02
sample_236  , -2.433562933797904e+00, -1.311407211515214e+00,  2.152311228195469e+00
sample_237  , -6.774687665485581e-01,  1.398895208060064e-02, -2.295898510347327e-02
sample_238  ,  1.148880481304566e+00,  1.989165131751539e-01, -3.264662882902020e-01
sample_239  ,  2.499341932057781e-01,  1.398895208060064e-02, -2.295898510347327e-02
sample_240  ,  7.431301306702482e-01,  8.697104960391275e-01, -1.427388571198770e+00
sample_241  , -1.381647253492698e+00, -7.549063054361367e-02,  1.238969332453533e-01
sample_242  ,  6.046570677591423e-01,  9.533045377732065e-01, -1.564585006489542e+00
sample_243  , -1.864370124444296e-01, -6.818844542453968e-02,  1.119124215817445e-01
sample_244  , -8.808685962048247e-02, -3.741359280072140e-02,  6.140403618726897e-02
sample_245  ,  1.108366584960408e+00,  1.423958277705321e+00, -2.337032588105063e+00
sample_246  , -2.059385071191449e-01, -1.061391839024603e+00,  1.741980334245850e+00
sample_247  , -9.079232305809039e-01, -1.061391839024603e+00,  1.741980334245850e+00
sample_248  ,  2.355228062778741e+00,  2.235713975594615e-01, -3.669304431493889e-01
