# c0 + a0 * (en_ghosh_std * Tx_fusion_heat) + a1 * (en_gordy - atomic_volume_av) + a2 * (en_martynov_batsanov_sum + lattice_constant_sum)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.355016105209218; Max AE: 1.23676161810379
# Coefficients
# Task   a0                      a1                      a2                      c0
# all ,  1.975999354071351e-01,  2.558397076441284e-01,  5.023627883111128e-01,  2.143549158023742e-02, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         26|19|mult; (en_ghosh_std * Tx_fusion_heat); $\left(en_{ghosh, std} Tx_{fusion, heat}\right)$; (en_ghosh_std .* Tx_fusion_heat); en_ghosh_std,Tx_fusion_heat
# 1;  1; Unitless;                                         155|102|sub; (en_gordy - atomic_volume_av); $\left(en_{gordy} - atomic_{volume, av}\right)$; (en_gordy - atomic_volume_av); en_gordy,atomic_volume_av
# 2;  1; Unitless;                                         46|11|add; (en_martynov_batsanov_sum + lattice_constant_sum); $\left(en_{martynov, batsanov, sum} + lattice_{constant, sum}\right)$; (en_martynov_batsanov_sum + lattice_constant_sum); en_martynov_batsanov_sum,lattice_constant_sum
# Number of Samples Per Task
# Task, n_samples               
# all , 171                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      
sample_114  , -1.147306706610884e+00, -8.406299052345710e-02, -3.094121625470126e-01, -1.280416953404581e+00,  5.637814878835953e-01
sample_115  ,  3.376840926385163e-01,  4.542919689121444e-01, -2.219542973758970e-01,  1.369991773429949e+00,  2.512453953682878e-01
sample_116  ,  9.702088064155208e-01,  3.459261623921931e-01, -2.310035431288524e-01,  1.034791033303344e+00,  2.098012094691044e-01
sample_117  ,  1.124065816054948e+00,  9.746004575700550e-01,  9.208013867522875e-02, -6.098573142935073e-01,  2.171728636980859e+00
sample_118  ,  1.033066533099194e+00,  9.617439028366813e-01, -5.655434861206798e-01,  8.245042799316102e-01,  1.674325513803535e+00
sample_119  ,  5.571273486027266e-01,  8.889975699741698e-01,  7.679072849406829e-03, -4.259838604737735e-01,  1.940884761185369e+00
sample_120  , -9.286847045079734e-01, -1.112752392944069e+00,  1.460722151723070e-01,  1.096606498573873e+00, -2.873634879797064e+00
sample_121  , -1.415936356126881e+00, -1.148017737346525e+00,  1.126588896966521e-01,  1.137448156581650e+00, -2.951490549446939e+00
sample_122  ,  1.122894639469181e+00,  4.542919689121444e-01, -2.219542973758970e-01,  1.369991773429949e+00,  2.512453953682878e-01
sample_123  , -4.745781953878296e-01, -4.174515660368527e-01,  5.653906301930908e-01, -1.283686211062726e+00, -4.422905315597446e-01
sample_124  , -1.582185961300186e+00, -1.561285691875341e+00,  9.188006287713268e-02, -4.977315698862550e-01, -2.933213233357145e+00
sample_125  ,  1.486494650452379e+00,  1.414410181402335e+00,  3.129066957105643e-01,  2.121144476872096e+00,  1.569525813761140e+00
sample_126  ,  8.848275629462781e-01,  1.408095362381935e+00,  2.904583878607890e-01,  2.057006719247084e+00,  1.598449035501541e+00
sample_127  ,  1.300113777743623e+00,  1.347818792741155e+00, -4.572186918771365e-01,  2.504803753463957e+00,  1.544504177467311e+00
sample_128  ,  5.622685310101794e-01,  3.173713902479924e-01,  6.367762818192561e-01, -2.931381341211486e-01,  4.879050095816029e-01
sample_129  , -1.021152850287434e+00, -1.112752392944069e+00,  1.460722151723070e-01,  1.096606498573873e+00, -2.873634879797064e+00
sample_130  , -1.635960259529398e+00, -1.375013308869238e+00, -2.221727416247043e-01, -1.146256446296318e-01, -2.633996228289849e+00
sample_131  ,  1.699543275762102e+00,  9.799023419007572e-01,  1.466391451394779e+00,  5.560472523151795e-01,  1.047945906870535e+00
sample_132  ,  7.388827726692149e-01,  1.129545252131271e+00, -1.366956727178389e-02,  4.323656963460480e-01,  1.990980574367381e+00
sample_133  , -7.238328200361301e-01, -1.148017737346525e+00,  1.126588896966521e-01,  1.137448156581650e+00, -2.951490549446939e+00
sample_134  ,  9.205689598163199e-01,  7.808307404434970e-01,  1.082393257911219e-01, -1.415614234627977e+00,  2.190005953070655e+00
sample_135  , -2.823214488139094e-01, -6.035891020248421e-01, -5.551134689259823e+00, -9.612685410779317e-01,  1.428867626439929e+00
sample_136  , -1.511238307164410e+00, -1.117286745078276e+00,  8.572251629319383e-01,  4.236929013902122e-01, -2.819690021762833e+00
sample_137  , -1.122577295143122e+00, -1.296102095657379e+00, -1.950787894934336e-01,  1.542684032477523e-01, -2.624513687911779e+00
sample_138  ,  9.872839629225001e-01,  1.129545252131271e+00, -1.366956727178389e-02,  4.323656963460480e-01,  1.990980574367381e+00
sample_139  ,  4.762218330002200e-01,  4.738408422443676e-01,  1.872497263372462e-02,  1.058503514327572e+00,  3.541227013119952e-01
sample_140  ,  7.084140570182394e-02, -5.475471337022836e-01, -2.174251751337488e-01, -1.063031058880144e+00, -5.057179299720493e-01
sample_141  , -1.681154640966576e+00, -1.341155048111672e+00,  7.892356334744109e-02,  4.899677588146778e-01, -2.992934735346124e+00
sample_142  ,  1.254493085432562e+00,  1.408095362381935e+00,  2.904583878607890e-01,  2.057006719247084e+00,  1.598449035501541e+00
sample_143  , -7.603836712326606e-01, -1.375013308869238e+00, -2.221727416247043e-01, -1.146256446296318e-01, -2.633996228289849e+00
sample_144  ,  9.381309201146129e-01,  1.073868788257822e+00, -5.310273111730208e-01,  1.154728526477819e+00,  1.715769699702718e+00
sample_145  , -8.260895894726673e-02, -8.167924450277174e-01, -1.668399143176755e-01, -1.566961695006696e+00, -8.049349350393438e-01
sample_146  ,  9.612804296456203e-01,  9.276993001042999e-01,  1.745563618388523e+00,  2.177595487712076e-01,  1.006501720971352e+00
sample_147  ,  2.268320500899568e-01,  7.708076918903077e-02, -2.677860975762795e-01, -8.983405345054074e-01,  6.735988030545831e-01
sample_148  ,  1.483265200777105e-01,  1.792717574414771e-01, -1.875625389498915e-01,  6.255858847638168e-02,  3.561044818974949e-01
sample_149  ,  1.771413048610887e+00,  9.338158023953791e-01, -6.429054701842281e-01,  8.556225765061853e-02,  2.025484751039281e+00
sample_150  ,  8.523505079354604e-01,  9.348356296011838e-01, -6.570638294685960e-01,  4.369060163120686e-02,  2.054407972779682e+00
sample_151  , -1.255573351661400e+00, -1.215281824290845e+00,  7.206543122171926e-01, -2.862358108795519e-01, -2.599492051617949e+00
sample_152  , -5.833815078062150e-01, -5.475471337022836e-01, -2.174251751337488e-01, -1.063031058880144e+00, -5.057179299720493e-01
sample_153  , -1.195457114348063e+00, -1.296102095657379e+00, -1.950787894934336e-01,  1.542684032477523e-01, -2.624513687911779e+00
sample_154  ,  1.579434907491912e+00,  1.315108580369858e+00, -4.833519126867807e-01,  2.415753408572147e+00,  1.535021637089239e+00
sample_155  , -6.144671283185290e-01, -2.700661220673035e-02, -2.085668448969323e-01, -7.633873351229501e-01,  3.743817979872882e-01
sample_156  , -1.594727042392965e+00, -1.524504750824982e+00, -2.622274413182996e-01, -4.523703365114444e-01, -2.743813543460838e+00
sample_157  ,  7.987362672556538e-01,  1.039464444734081e+00,  6.611829169778997e-02, -4.891479238589583e-01,  2.249584306630737e+00
sample_158  , -3.231802014980221e-01, -4.946843685342460e-01, -1.939838154442907e-01, -8.931314018519008e-01, -4.962353895939758e-01
sample_159  , -1.298097268452744e+00, -1.079860473596669e+00,  8.192528488348861e-01,  6.561022844465714e-01, -2.848613243503234e+00
