# c0 + a0 * (surf_bond_length_max / surf_bond_length_min) + a1 * (site_bond_length_avg + surf_bond_length_min) + a2 * (surf_bond_length_std / lattice_param_gamma) + a3 * surf_bond_length_sum
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.493934447192783; Max AE: 1.64009523770212
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -1.466800897118270e-02, -1.499881928245702e-01, -6.579237570592307e-02,  8.043336035071494e-01,  1.033200991505608e-02, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         34|12|div; (surf_bond_length_max / surf_bond_length_min); $\left(\frac{ surf_{bond, length, max} }{ surf_{bond, length, min} } \right)$; (surf_bond_length_max ./ surf_bond_length_min); surf_bond_length_max,surf_bond_length_min
# 1;  1; Unitless;                                         27|12|add; (site_bond_length_avg + surf_bond_length_min); $\left(site_{bond, length, avg} + surf_{bond, length, min}\right)$; (site_bond_length_avg + surf_bond_length_min); site_bond_length_avg,surf_bond_length_min
# 2;  1; Unitless;                                         33|5|div; (surf_bond_length_std / lattice_param_gamma); $\left(\frac{ surf_{bond, length, std} }{ lattice_{param, gamma} } \right)$; (surf_bond_length_std ./ lattice_param_gamma); surf_bond_length_std,lattice_param_gamma
# 3;  0; Unitless;                                         28; surf_bond_length_sum; $surf_{bond, length, sum}$; surf_bond_length_sum; surf_bond_length_sum
# Number of Samples Per Task
# Task, n_samples               
# all , 170                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
sample_96   ,  3.781605010892850e-01,  3.004608125208627e-01,  1.677896561000971e+00, -1.040157172147745e+00, -2.353076410198156e+00,  4.866665584727488e-03
sample_97   , -3.771541048383004e-01,  5.462968768269535e-01,  5.146284653579905e-01,  1.319156723470823e+00, -2.202714370774699e+00,  7.415450017366058e-01
sample_98   ,  1.101202967259702e+00,  4.462591681536983e-01,  1.114863346920838e+00, -2.670808355223592e-01, -6.302900744861922e+00, -3.060672682974794e-03
sample_99   , -1.849193549649788e+00, -1.715473130520107e+00,  2.321833227134895e-01,  1.637146774543841e+00,  1.504844967610782e+00, -1.713019890970868e+00
sample_100  , -7.078235389344895e-01,  1.885437265558569e-01,  6.598259002014499e-01,  9.749029070622743e-01,  2.151605168285315e+00,  5.913879360536625e-01
sample_101  , -1.974370021186714e+00, -1.645164428112025e+00,  5.047227613917983e+00,  7.384120476902687e-01, -1.502623914505359e+00, -1.951393998457342e+00
sample_102  ,  9.096119727606109e-01,  1.108629320188885e+00,  3.252740965983196e-01, -1.494671356556607e+00, -3.383533575750136e+00,  8.159234711981799e-01
sample_103  ,  5.991955595381737e-01,  9.007795202121428e-01,  8.864344163230898e-01,  2.172301953201369e+00, -3.902314761426108e+00,  1.209108781917099e+00
sample_104  ,  8.766284630416609e-01,  6.501774171916718e-01,  6.195270898797935e-01,  3.089688802465354e+00,  1.846152286929473e-01,  1.398046464358813e+00
sample_105  , -1.545880588823815e+00, -1.640820444388029e+00, -1.407943676011310e+00,  1.530137655443254e+00,  4.164875140913374e-02, -1.789756671216574e+00
sample_106  ,  8.550543613732032e-01,  5.351931992447987e-01,  1.852819141168157e+00, -4.127562405644856e-01, -7.207338257701024e+00,  1.981999503091125e-02
sample_107  ,  9.316537064507410e-01,  5.418921428327624e-01,  3.903537158356701e+00,  8.643438498453924e-01, -3.418251839881378e-01,  8.652742208305479e-01
sample_108  , -1.878297024147488e-01,  8.062827823542947e-02,  2.288423238005683e+00,  5.928979123450351e-01,  6.326315181906818e+00,  7.571657704390328e-01
sample_109  ,  1.271387435012052e+00,  7.152177036409557e-01,  3.745635200643972e-02,  1.558279982238703e+00, -4.875311312223234e+00,  7.688356995782529e-01
