# c0 + a0 * (site_d_fill - CN_p_fill) + a1 * (CN_p_var / Tx_tot_center) + a2 * (surf_charge_min / Tx_s_skew) + a3 * surf_tot_center
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.586024856497595; Max AE: 2.667718058067
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all ,  2.256577913868844e-01, -3.806418618345165e-02, -1.621188097232084e-01, -5.287387342308726e-01, -1.731940934647200e-01, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         42|28|sub; (site_d_fill - CN_p_fill); $\left(site_{d, fill} - CN_{p, fill}\right)$; (site_d_fill - CN_p_fill); site_d_fill,CN_p_fill
# 1;  1; Unitless;                                         110|62|div; (CN_p_var / Tx_tot_center); $\left(\frac{ CN_{p, var} }{ Tx_{tot, center} } \right)$; (CN_p_var ./ Tx_tot_center); CN_p_var,Tx_tot_center
# 2;  1; Unitless;                                         136|36|div; (surf_charge_min / Tx_s_skew); $\left(\frac{ surf_{charge, min} }{ Tx_{s, skew} } \right)$; (surf_charge_min ./ Tx_s_skew); surf_charge_min,Tx_s_skew
# 3;  0; Unitless;                                         113; surf_tot_center; $surf_{tot, center}$; surf_tot_center; surf_tot_center
# Number of Samples Per Task
# Task, n_samples               
# all , 214                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
sample_91   ,  1.540945214518361e+00,  6.026590173222854e-01, -9.553105316590313e-01,  6.385523831183816e-01, -6.010102481607791e-01, -1.736769460480778e+00
sample_92   , -1.402730576245418e+00, -1.443378242944560e+00, -1.118679858706213e+00,  9.324012602972178e-01,  1.082940390029844e+00,  1.525685880127899e+00
sample_93   , -8.573350498409365e-03, -1.244420541806126e-01, -6.847340125719463e-01,  6.644932821408670e-01, -2.653494146373703e+00,  3.813231361860731e-01
sample_94   , -4.321665305126032e-02, -3.660452228856691e-02, -3.038286450867228e-01,  7.577114903221170e-02,  1.221913707512737e+00, -7.681113730920467e-01
sample_95   , -2.297927385879610e-01, -4.134592654738556e-01, -1.026805126304771e-01, -6.030522138946099e-01, -3.738277474114718e-02,  4.654655334863714e-01
sample_96   , -1.014701058511803e+00, -6.385799612636280e-01,  9.627201220367057e-01, -7.314616951477667e-01,  6.223436366535217e-01,  1.152894632705946e+00
sample_97   , -9.203698191433986e-03, -8.088344328846760e-02, -1.341519012311826e+00,  1.430982504687606e+01, -4.213432112580008e+00, -4.854006277169843e-01
sample_98   , -1.984748088446979e-02,  3.708085590027584e-01,  4.142466420409562e-01, -1.883746699046467e+00, -2.438269152364964e-01, -6.417015319996245e-01
sample_99   ,  8.525374372511940e-01,  5.234490392076045e-01, -2.310533983455010e+00, -4.769838162602633e+00, -6.258298363226219e+00, -4.139140460322023e-02
sample_100  , -4.171581187072593e-02,  2.552974387388138e-01, -5.645316970169352e-01,  6.712043548961927e-01, -3.407044111003175e-01, -9.951923851816474e-01
sample_101  ,  8.094191097995584e-03,  6.663966464748614e-01, -4.046820370419386e+00, -3.356204436139741e+01, -1.894109945773263e+00, -3.181240957301995e-01
sample_102  , -1.220764223909918e+00, -6.992565760934556e-01,  2.852119694164659e-01, -1.742144471310865e+00,  5.856896081832168e-01,  1.062499791905900e+00
sample_103  ,  3.361561085226678e-01,  1.146001748950955e-01, -1.188030061416401e+00,  6.712043548961927e-01, -3.407044111003175e-01, -9.951923851816474e-01
sample_104  ,  2.636224086426412e+00,  3.495726467806464e+00, -2.999003066472510e-01, -1.074081487123263e+02,  4.370553698437843e+00, -6.747010805641855e-01
sample_105  , -5.996268406931525e-02,  5.833799232805603e-01,  1.356254285434726e+00, -1.883746699046467e+00, -2.438269152364964e-01, -6.417015319996245e-01
sample_106  , -5.840168950338572e-02,  2.361058642665313e-01,  6.321558872629629e-02,  1.430982504687606e+01, -4.213432112580008e+00, -4.854006277169843e-01
sample_107  ,  3.004952465471772e-02, -2.414422511027457e-01, -1.163250417356349e+00,  1.504999383497108e+00, -1.204429540277384e-01, -4.387968116292067e-01
sample_108  , -6.746797484858307e-01, -7.656933033729124e-01,  8.510535590531908e-01, -1.579945368553599e-01,  4.539509507550522e-01,  1.355992999258352e+00
sample_109  ,  1.279334086047229e+00,  9.543902109063088e-01, -2.882779229728931e-02, -3.268191248965996e-01, -5.545417725628484e-01, -1.951337583928210e+00
sample_110  , -9.459635086230657e-02,  5.234490392076045e-01, -2.310533983455010e+00, -4.769838162602633e+00, -6.258298363226219e+00, -4.139140460322023e-02
sample_111  , -5.083190420406968e-02, -1.602311535541797e-01, -1.202813886837352e+00, -1.001685357413860e+00, -4.410956441372215e-01, -3.305016542328268e-01
sample_112  , -7.933928003046314e-02, -1.446326896919525e-01, -3.330951076901495e-01, -2.616120525368166e+00, -2.623765702377654e+00,  7.966417704101486e-01
sample_113  , -1.852629776411925e+00, -5.419981530588619e-01, -5.267650280613982e-01,  1.055907722268924e+01,  7.264646202150152e-02, -3.097269065026561e-01
sample_114  ,  1.744163582837736e+00, -2.482699689498088e-01,  1.245098813833677e-01, -3.726113708452817e+00,  1.843860969978195e+00, -1.019795902852073e-01
sample_115  , -5.856718149536415e-02, -2.780724750653446e-01, -1.166298003183553e+00,  4.006633122812001e-01, -4.420065447016506e-01, -1.927212653402195e-01
sample_116  ,  1.303316673125552e+00,  6.026634584698768e-01, -9.552908507627325e-01,  6.385523831183816e-01, -6.010102481607791e-01, -1.736769460480778e+00
sample_117  ,  4.952710292098408e+00,  3.980267947165013e+00,  1.847339885595061e+00, -1.074081487123263e+02,  4.370553698437843e+00, -6.747010805641855e-01
sample_118  , -1.171382872331680e+00, -1.190592295616114e+00, -8.397317023152108e-01,  7.067750699438420e-01,  1.116424575191324e+00,  1.172620652851107e+00
sample_119  ,  1.300605747741899e+00,  2.871678854755718e-01,  2.962127043876048e+00,  4.201928875743267e-01, -2.490048659020077e+00,  1.126746450498590e+00
sample_120  , -7.450860673784031e-01, -8.886516164402737e-01,  7.229233942374557e-01, -1.434288154265113e-01,  4.366155128951779e-01,  1.538125884651358e+00
sample_121  , -1.239533392213390e+00, -8.983843571082550e-01,  7.502510524927993e-01,  3.606044317454945e-01,  7.896944433014113e-01,  1.423651745144264e+00
sample_122  ,  9.018570068649574e-03,  1.130519001039262e-02,  3.579418768693317e-01, -2.616120525368166e+00, -2.623765702377654e+00,  7.966417704101486e-01
sample_123  , -5.983641773095116e-01,  3.849168456543803e-01,  8.656185864469076e-01, -1.484998066397328e+00,  1.155242264961681e+00, -9.334262591752341e-01
sample_124  , -1.082336769854866e-01,  3.779639745695459e-01,  1.731654846850235e+00, -2.017862101521561e+00, -1.043664613728183e+00,  1.619122607455190e-01
sample_125  , -5.973646767676654e-01, -5.194140323720031e-01,  1.942437417271806e+00, -1.579945368553599e-01,  4.539509507550522e-01,  1.355992999258352e+00
sample_126  , -1.126111597219800e+00, -1.103432654801642e+00, -1.297476580915130e+00, -5.795284012746138e-01,  1.254591330351305e+00,  8.626553266879600e-01
sample_127  , -1.200621014808457e-02,  2.867097717933579e-01,  1.987287981832918e+00,  8.232342125912223e-03, -2.491541832715602e+00,  7.416812218883735e-01
sample_128  , -1.193477503559946e+00, -1.011979319779647e+00, -2.403601913565310e-01, -1.579945368553599e-01,  4.539509507550522e-01,  1.355992999258352e+00
sample_129  , -6.094291308869217e-02, -8.324936936034404e-02, -9.896537096987926e-02, -9.804441832634567e-01,  9.637279543980565e-01, -4.372587728177382e-01
sample_130  , -1.021542173849958e+00, -8.277077838199192e-01,  1.187131804876748e+00, -7.538880463068365e-02,  9.614421785495912e-01,  1.455162887847586e+00
sample_131  , -1.460394763530485e-01,  1.309995207509244e-01, -7.588555227824024e-01, -8.358876986825015e-01, -3.008581014764771e-01, -7.467641532727108e-01
