# c0 + a0 * (en_allred_rochow_std / M_heat_form) + a1 * (c6_sum / M_sp_kurt) + a2 * (lattice_constant_av - CN_tDOS_at_EF) + a3 * (c6_gb_av - Tx_tot_fill)
# Property Label: $E_{ads}$; Unit of the Property: eV
# RMSE: 0.314801926976811; Max AE: 1.15438265200766
# Coefficients
# Task   a0                      a1                      a2                      a3                      c0
# all , -4.204625866114849e-02, -3.742791284179475e-02,  2.424163311859181e-01, -4.496791955043434e-01,  5.816253025751934e-03, 
# Feature Rung, Units, and Expressions
# 0;  1; Unitless;                                         18|10|div; (en_allred_rochow_std / M_heat_form); $\left(\frac{ en_{allred, rochow, std} }{ M_{heat, form} } \right)$; (en_allred_rochow_std ./ M_heat_form); en_allred_rochow_std,M_heat_form
# 1;  1; Unitless;                                         107|313|div; (c6_sum / M_sp_kurt); $\left(\frac{ c6_{sum} }{ M_{sp, kurt} } \right)$; (c6_sum ./ M_sp_kurt); c6_sum,M_sp_kurt
# 2;  1; Unitless;                                         370|237|sub; (lattice_constant_av - CN_tDOS_at_EF); $\left(lattice_{constant, av} - CN_{tDOS, at, EF}\right)$; (lattice_constant_av - CN_tDOS_at_EF); lattice_constant_av,CN_tDOS_at_EF
# 3;  1; Unitless;                                         354|353|sub; (c6_gb_av - Tx_tot_fill); $\left(c6_{gb, av} - Tx_{tot, fill}\right)$; (c6_gb_av - Tx_tot_fill); c6_gb_av,Tx_tot_fill
# Number of Samples Per Task
# Task, n_samples               
# all , 170                   

# Sample ID , Property Value        ,  Property Value (EST) ,  Feature 0 Value      ,  Feature 1 Value      ,  Feature 2 Value      ,  Feature 3 Value      
sample_76   ,  6.669215980133916e-02, -2.139395979919513e-01,  1.731931338108537e-01, -2.016536905038342e+00, -2.242047232688322e-01,  5.194761312624571e-01
sample_77   ,  8.560447246696887e-01,  4.832256868852868e-01, -1.375728276063233e-01, -3.381396413801047e+00, -3.133731037437710e-01, -9.362967271270910e-01
sample_78   , -1.970694962120995e+00, -1.773650937392427e+00,  9.177063086835867e-01, -8.823644648274594e-01, -9.582061031991512e-01,  3.428269177732453e+00
sample_79   ,  7.048802338076922e-01,  1.057233336937647e+00, -1.404399273961169e+00,  2.668347637197876e-01,  8.097477653493381e-01, -1.792518628061129e+00
sample_80   ,  5.703764146279091e-01,  5.688899015508422e-01,  1.474251542983537e+00,  1.145845951604239e+00, -3.666098073619754e-01, -1.683020350248550e+00
sample_81   , -1.519566284340953e+00, -1.541370122332300e+00, -7.320557270084640e-01,  1.686788889462023e+00, -4.365665663283186e-01,  3.133350933357952e+00
sample_82   , -1.476340169445467e+00, -1.035519832691842e+00,  1.198419936974378e-01,  8.580622877314883e-01, -3.977243724649975e+00,  8.902539003903964e-02
sample_83   , -1.066369575108189e+00, -9.879227616204044e-01, -1.828125245326712e+00, -6.199495834782696e+00, -5.641963214990064e-01,  2.592667485338032e+00
sample_84   ,  8.332030149161963e-01,  7.399643871902254e-01, -9.766003923772627e-01,  1.068185624764859e+00,  7.921651296636085e-01, -1.203150914925666e+00
sample_85   , -1.912017765928209e-01,  6.554327581352665e-02,  1.319259267636017e+01, -2.503212121418570e+00,  8.622068219435203e-01, -6.932123397783031e-01
sample_86   , -1.812354230920615e+00, -1.633896345913882e+00,  2.021030115958743e-01, -1.168312554497741e+00, -6.511753482251534e-01,  3.373709302523170e+00
sample_87   ,  9.025287301966769e-01,  9.668105513936091e-01, -1.109499683567017e+00,  1.656855600939666e+00,  2.143475724662128e+00, -1.015708794445358e+00
sample_88   , -7.472713090823667e-01, -2.774641860414051e-01,  3.581108415939499e-01, -1.399080573451339e+00, -3.037417370975947e-01,  5.491824587119448e-01
sample_89   , -1.864741135127659e+00, -1.693863786718549e+00, -9.452334203395155e+00,  9.076700861625212e-01, -6.924954606615239e-01,  4.214717829397790e+00
sample_90   , -5.785510175228054e-01, -9.879227616204044e-01, -1.828125245326712e+00, -6.199495834782696e+00, -5.641963214990064e-01,  2.592667485338032e+00
sample_91   ,  8.073355633184540e-01,  7.732710835633733e-01,  1.048788576404196e+00, -9.693220365248151e-01,  7.763806870015755e-01, -1.305520499338051e+00
sample_92   ,  9.063212665598809e-01,  7.590119756493952e-01, -1.418792142696352e+00, -2.173672458346473e+00, -3.981960513004664e-01, -1.576043612473415e+00
sample_93   , -3.830293522290377e-01, -1.008887749146288e-01,  3.126389528136349e+00,  1.900205939776716e+01, -6.051784914780427e-01, -1.962867164481911e+00
sample_94   ,  8.804155911302239e-01,  1.024087167739716e+00, -1.894775437211671e+00,  1.732632994761075e+00,  2.330015721523718e+00, -9.754012968771651e-01
sample_95   ,  1.013317781659036e-01,  4.246851885886289e-01, -4.953740720913105e-01, -1.613702722032909e+00, -8.839395220383084e-01, -1.227373126890222e+00
sample_96   ,  3.781605010892850e-01, -2.139395979919513e-01,  1.731931338108537e-01, -2.016536905038342e+00, -2.242047232688322e-01,  5.194761312624571e-01
sample_97   , -3.771541048383004e-01, -3.986116909017439e-01,  1.840288452067828e+01,  8.725591454072440e-01, -2.008731164974714e-01, -1.002264491719514e+00
sample_98   ,  1.101202967259702e+00,  6.779866346644520e-01, -2.066508385647569e+00,  4.935667284789639e+00, -7.970206038267665e-01, -2.142024760697431e+00
sample_99   , -1.849193549649788e+00, -1.409455014455322e+00, -5.484371383032374e-02, -3.366456198370994e+00, -6.563435008872645e-01,  3.078791058148668e+00
sample_100  , -7.078235389344895e-01, -5.666225323687756e-01, -5.005548767428030e-01,  1.185609003937677e+00, -1.899993404616315e-01,  1.118689583016336e+00
sample_101  , -1.974370021186714e+00, -1.633896345913882e+00,  2.021030115958743e-01, -1.168312554497741e+00, -6.511753482251534e-01,  3.373709302523170e+00
